ID,light_brown,dark_brown,black,blue_gray,red,white
SYNSKIN_0025470,1,1,0,1,0,1
SYNSKIN_0025247,1,1,0,0,0,1
SYNSKIN_0025746,1,0,0,1,0,1
SYNSKIN_0028748,0,1,1,0,1,0
SYNSKIN_0027635,0,0,0,1,1,0
SYNSKIN_0027669,1,0,1,0,0,0
SYNSKIN_0025574,1,0,0,0,0,1
SYNSKIN_0031469,0,1,1,0,1,0
SYNSKIN_0033734,0,1,0,1,0,1
SYNSKIN_0028331,1,0,0,0,0,1
SYNSKIN_0031021,1,0,0,1,0,0
SYNSKIN_0027182,0,1,0,1,0,1
SYNSKIN_0032881,0,1,0,1,0,1
SYNSKIN_0030809,0,1,1,1,0,1
SYNSKIN_0033696,1,1,1,1,0,1
SYNSKIN_0025141,1,1,0,0,0,0
SYNSKIN_0027577,1,1,1,1,0,1
SYNSKIN_0031209,1,0,0,0,1,0
SYNSKIN_0027176,0,0,0,1,1,0
SYNSKIN_0024323,1,0,0,0,1,0
SYNSKIN_0032434,0,1,0,1,0,1
SYNSKIN_0031525,1,1,1,1,0,0
SYNSKIN_0032883,0,0,1,1,0,0
SYNSKIN_0027799,1,1,0,1,0,0
SYNSKIN_0033985,0,1,1,0,0,0
SYNSKIN_0029134,0,1,1,1,0,0
SYNSKIN_0031845,0,0,0,1,0,1
SYNSKIN_0024405,0,1,1,0,0,0
SYNSKIN_0028553,1,0,1,0,0,0
SYNSKIN_0034221,0,0,1,1,0,0
SYNSKIN_0032452,0,1,0,1,0,1
SYNSKIN_0034132,1,1,0,0,1,0
SYNSKIN_0033978,1,1,0,0,0,1
SYNSKIN_0030832,1,0,0,1,0,0
SYNSKIN_0025543,0,1,1,1,0,1
SYNSKIN_0032407,0,0,0,1,0,0
SYNSKIN_0029468,0,1,0,1,1,1
SYNSKIN_0033360,0,1,1,1,0,1
SYNSKIN_0027982,0,1,1,0,1,0
SYNSKIN_0030666,1,1,0,0,0,0
SYNSKIN_0030227,0,1,0,0,1,0
SYNSKIN_0030639,0,1,1,1,0,1
SYNSKIN_0028086,0,0,0,1,1,0
SYNSKIN_0030900,0,1,0,1,0,1
SYNSKIN_0024481,0,1,1,0,0,0
SYNSKIN_0028978,0,1,0,0,0,0
SYNSKIN_0027224,0,0,1,1,0,0
SYNSKIN_0032064,0,1,1,0,1,0
SYNSKIN_0034185,0,1,1,1,0,0
SYNSKIN_0029138,1,0,0,0,0,1
SYNSKIN_0034017,0,1,1,0,1,0
SYNSKIN_0025387,1,1,1,1,0,1
SYNSKIN_0026285,0,1,0,0,1,0
SYNSKIN_0028898,1,1,0,0,0,0
SYNSKIN_0030885,0,1,0,1,0,1
SYNSKIN_0030038,0,1,0,0,1,0
SYNSKIN_0026310,1,0,0,1,0,1
SYNSKIN_0028119,1,0,0,0,1,0
SYNSKIN_0026635,1,1,1,1,0,0
SYNSKIN_0027802,1,1,1,0,0,0
SYNSKIN_0031667,0,1,1,1,0,0
SYNSKIN_0025291,0,1,0,1,0,1
SYNSKIN_0029777,1,0,0,0,0,1
SYNSKIN_0026302,1,0,0,1,0,0
SYNSKIN_0032342,0,0,0,1,1,0
SYNSKIN_0027616,0,1,0,1,1,1
SYNSKIN_0028522,1,0,0,1,0,1
SYNSKIN_0033974,1,1,1,1,0,0
SYNSKIN_0029118,1,0,0,0,0,1
SYNSKIN_0031673,0,1,0,1,1,1
SYNSKIN_0030688,1,0,0,1,0,0
SYNSKIN_0031040,1,1,0,0,0,0
SYNSKIN_0031442,0,0,0,1,0,1
SYNSKIN_0025618,0,0,0,1,1,0
SYNSKIN_0028365,1,1,0,0,0,0
SYNSKIN_0030837,0,0,1,0,0,0
SYNSKIN_0028886,0,1,1,1,0,0
SYNSKIN_0027363,1,0,0,0,1,0
SYNSKIN_0027750,0,1,1,1,0,0
SYNSKIN_0029859,0,1,1,0,1,0
SYNSKIN_0025961,0,1,0,0,1,0
SYNSKIN_0027642,0,1,1,0,0,0
SYNSKIN_0027124,1,1,1,1,0,0
SYNSKIN_0032554,0,1,1,0,1,0
SYNSKIN_0032663,0,1,0,1,0,1
SYNSKIN_0033198,0,1,0,0,0,0
SYNSKIN_0031418,0,1,0,0,0,0
SYNSKIN_0026416,1,0,0,1,0,0
SYNSKIN_0034274,0,1,1,0,1,0
SYNSKIN_0024773,0,1,0,1,1,1
SYNSKIN_0026437,0,0,1,0,0,0
SYNSKIN_0028862,1,0,0,0,0,1
SYNSKIN_0032472,1,1,1,1,0,1
SYNSKIN_0030357,1,0,0,0,1,0
SYNSKIN_0032949,0,0,1,0,0,0
SYNSKIN_0032684,0,1,1,1,0,0
SYNSKIN_0027310,1,0,0,1,0,1
SYNSKIN_0028948,0,1,1,0,1,0
SYNSKIN_0028549,1,1,0,1,0,1
SYNSKIN_0025353,1,1,0,0,1,0
SYNSKIN_0032579,0,1,1,1,0,0
SYNSKIN_0030818,1,0,1,0,0,0
SYNSKIN_0025901,1,0,0,1,0,1
SYNSKIN_0029661,0,1,0,0,1,0
SYNSKIN_0030709,0,1,1,1,0,0
SYNSKIN_0029839,0,0,0,1,0,0
SYNSKIN_0029358,0,1,1,1,0,1
SYNSKIN_0026164,1,1,1,1,0,0
SYNSKIN_0024565,1,0,0,0,0,0
SYNSKIN_0025374,0,1,1,1,0,0
SYNSKIN_0026175,0,0,1,1,0,0
SYNSKIN_0033059,1,1,0,0,0,1
SYNSKIN_0024583,0,1,0,0,0,0
SYNSKIN_0030352,0,1,0,1,1,1
SYNSKIN_0026166,0,0,0,1,1,0
SYNSKIN_0028992,0,1,1,0,0,0
SYNSKIN_0026392,1,0,1,0,0,0
SYNSKIN_0026449,1,1,0,0,1,0
SYNSKIN_0027349,1,1,0,0,0,0
SYNSKIN_0027165,0,1,1,0,1,0
SYNSKIN_0029904,1,0,0,0,0,1
SYNSKIN_0031964,0,1,1,0,1,0
SYNSKIN_0027893,1,1,0,1,0,1
SYNSKIN_0032483,1,1,1,1,0,1
SYNSKIN_0033451,0,1,1,1,0,0
SYNSKIN_0028001,1,1,1,1,0,1
SYNSKIN_0026333,0,1,0,1,0,1
SYNSKIN_0030108,0,1,1,1,0,0
SYNSKIN_0031849,1,1,0,0,0,0
SYNSKIN_0025132,0,1,1,1,0,1
SYNSKIN_0025883,0,1,1,1,0,0
SYNSKIN_0028239,0,1,0,1,1,1
SYNSKIN_0027399,0,1,0,1,0,1
SYNSKIN_0027392,0,1,0,0,0,0
SYNSKIN_0027993,1,1,0,1,0,1
SYNSKIN_0027814,0,1,0,0,0,0
SYNSKIN_0025283,1,0,1,0,0,0
SYNSKIN_0033191,1,0,0,1,0,0
SYNSKIN_0029606,1,1,0,1,0,1
SYNSKIN_0024533,0,0,0,1,0,0
SYNSKIN_0031965,0,1,1,1,0,1
SYNSKIN_0025934,1,1,0,0,0,1
SYNSKIN_0027246,1,1,0,0,0,1
SYNSKIN_0029101,0,1,0,1,0,1
SYNSKIN_0031870,1,0,0,0,0,0
SYNSKIN_0030820,0,1,0,0,1,0
SYNSKIN_0025323,0,1,0,1,1,1
SYNSKIN_0025197,0,1,0,1,0,1
SYNSKIN_0025176,1,1,1,0,0,0
SYNSKIN_0033578,0,1,0,1,0,1
SYNSKIN_0024845,0,1,1,0,1,0
SYNSKIN_0033245,1,1,1,1,0,1
SYNSKIN_0033244,1,0,0,0,1,0
SYNSKIN_0032516,1,0,0,1,0,0
SYNSKIN_0026545,0,1,1,1,0,0
SYNSKIN_0030735,1,0,0,0,0,0
SYNSKIN_0030375,0,1,0,0,0,0
SYNSKIN_0025634,0,0,0,1,0,1
SYNSKIN_0028115,1,1,1,1,0,0
SYNSKIN_0033837,1,1,0,1,0,0
SYNSKIN_0025476,0,1,1,1,0,0
SYNSKIN_0032318,0,0,1,0,0,0
SYNSKIN_0025960,0,1,1,1,0,0
SYNSKIN_0028645,0,0,0,1,0,0
SYNSKIN_0026121,1,0,0,1,0,0
SYNSKIN_0027228,0,1,1,1,0,1
SYNSKIN_0028368,0,0,0,1,0,0
SYNSKIN_0033656,1,0,0,1,0,1
SYNSKIN_0031720,0,1,1,0,0,0
SYNSKIN_0027074,0,1,1,0,0,0
SYNSKIN_0026038,0,0,1,1,0,0
SYNSKIN_0030298,0,1,1,1,0,0
SYNSKIN_0026969,1,1,0,1,0,0
SYNSKIN_0026189,1,1,1,0,0,0
SYNSKIN_0025236,0,1,0,1,0,1
SYNSKIN_0029899,1,0,0,1,0,0
SYNSKIN_0027823,1,1,0,0,1,0
SYNSKIN_0031250,1,0,1,0,0,0
SYNSKIN_0031787,1,0,1,0,0,0
SYNSKIN_0027940,1,0,0,0,0,0
SYNSKIN_0033041,1,0,0,0,0,1
SYNSKIN_0026893,0,0,1,1,0,0
SYNSKIN_0028776,1,0,0,0,0,1
SYNSKIN_0027714,0,1,0,1,0,1
SYNSKIN_0030317,1,0,1,0,0,0
SYNSKIN_0031636,0,1,1,1,0,0
SYNSKIN_0030312,1,0,0,1,0,0
SYNSKIN_0025212,1,1,0,0,0,1
SYNSKIN_0032169,0,0,0,1,0,0
SYNSKIN_0030914,1,1,1,0,0,0
SYNSKIN_0033243,1,0,0,0,0,1
SYNSKIN_0032499,1,1,0,1,0,0
SYNSKIN_0026328,1,0,0,0,0,1
SYNSKIN_0029872,0,0,0,1,0,0
SYNSKIN_0031431,0,1,0,0,1,0
SYNSKIN_0026684,1,1,1,1,0,1
SYNSKIN_0032980,1,1,1,1,0,1
SYNSKIN_0028964,0,1,0,0,1,0
SYNSKIN_0030984,1,1,0,1,0,0
SYNSKIN_0034296,1,1,1,1,0,1
SYNSKIN_0031499,1,0,1,0,0,0
SYNSKIN_0032314,1,0,0,0,0,0
SYNSKIN_0031661,1,0,0,1,0,0
SYNSKIN_0027757,0,0,1,1,0,0
SYNSKIN_0024510,0,0,1,0,0,0
SYNSKIN_0030206,1,1,1,0,0,0
SYNSKIN_0029439,1,1,1,1,0,0
SYNSKIN_0032520,0,0,0,1,1,0
SYNSKIN_0031342,0,1,1,1,0,1
SYNSKIN_0032734,0,0,0,1,1,0
SYNSKIN_0029950,1,0,0,0,0,1
SYNSKIN_0031872,0,0,1,0,0,0
SYNSKIN_0025480,1,0,0,0,0,1
SYNSKIN_0026627,0,0,0,1,0,1
SYNSKIN_0026733,1,1,0,1,0,0
SYNSKIN_0033415,0,1,1,1,0,0
SYNSKIN_0024733,1,1,1,1,0,0
SYNSKIN_0027724,0,0,1,0,0,0
SYNSKIN_0029803,0,1,1,1,0,0
SYNSKIN_0031275,0,0,0,1,0,0
SYNSKIN_0027380,0,0,0,1,1,0
SYNSKIN_0025907,1,1,0,0,0,1
SYNSKIN_0026387,1,1,0,1,0,0
SYNSKIN_0031477,1,0,0,0,0,0
SYNSKIN_0026715,0,1,1,1,0,1
SYNSKIN_0033305,0,1,0,1,1,1
SYNSKIN_0030777,0,1,0,0,1,0
SYNSKIN_0030379,0,1,1,1,0,0
SYNSKIN_0030324,1,0,1,0,0,0
SYNSKIN_0025958,1,1,1,1,0,1
SYNSKIN_0027189,0,0,1,0,0,0
SYNSKIN_0025494,1,1,0,0,0,1
SYNSKIN_0030306,0,1,1,0,0,0
SYNSKIN_0030527,0,1,0,1,1,1
SYNSKIN_0027625,0,1,1,0,0,0
SYNSKIN_0029706,1,1,1,0,0,0
SYNSKIN_0029434,1,0,0,0,1,0
SYNSKIN_0024321,0,0,0,1,1,0
SYNSKIN_0028139,1,0,0,1,0,0
SYNSKIN_0031009,1,0,1,0,0,0
SYNSKIN_0030618,0,0,0,1,1,0
SYNSKIN_0031498,1,1,1,0,0,0
SYNSKIN_0025332,0,1,1,1,0,0
SYNSKIN_0025971,0,0,1,1,0,0
SYNSKIN_0027989,1,1,1,1,0,1
SYNSKIN_0032775,1,1,1,1,0,1
SYNSKIN_0025383,0,1,1,1,0,0
SYNSKIN_0029446,1,0,0,1,0,0
SYNSKIN_0033032,1,0,0,1,0,0
SYNSKIN_0033905,1,1,1,1,0,1
SYNSKIN_0029759,0,1,0,1,0,1
SYNSKIN_0026999,1,1,0,0,0,0
SYNSKIN_0025570,1,0,0,1,0,0
SYNSKIN_0024824,0,1,0,0,0,1
SYNSKIN_0029881,1,1,0,1,0,1
SYNSKIN_0029790,1,1,1,1,0,1
SYNSKIN_0027869,0,1,0,0,1,0
SYNSKIN_0033747,0,1,0,0,0,0
SYNSKIN_0029201,1,1,1,1,0,1
SYNSKIN_0030626,1,1,0,1,0,1
SYNSKIN_0026076,1,1,0,0,1,0
SYNSKIN_0030275,1,0,0,1,0,1
SYNSKIN_0027448,1,1,0,0,0,1
SYNSKIN_0025779,0,1,1,1,0,0
SYNSKIN_0031802,1,1,0,1,0,1
SYNSKIN_0028566,1,1,1,1,0,1
SYNSKIN_0027094,0,0,1,1,0,0
SYNSKIN_0027644,1,0,0,0,0,1
SYNSKIN_0027562,1,1,1,1,0,1
SYNSKIN_0032690,1,0,0,0,0,0
SYNSKIN_0033682,0,0,0,1,0,1
SYNSKIN_0028661,1,0,0,1,0,1
SYNSKIN_0031485,1,1,0,0,0,1
SYNSKIN_0028740,0,0,0,1,1,0
SYNSKIN_0033307,1,0,0,0,0,0
SYNSKIN_0033979,1,0,0,0,0,0
SYNSKIN_0034223,0,0,0,1,0,0
SYNSKIN_0032534,0,0,0,1,1,0
SYNSKIN_0033826,1,0,1,0,0,0
SYNSKIN_0029103,1,1,1,1,0,0
SYNSKIN_0027659,0,0,0,1,0,1
SYNSKIN_0028598,0,0,0,1,0,1
SYNSKIN_0025750,1,0,0,1,0,0
SYNSKIN_0033669,0,0,0,1,0,0
SYNSKIN_0031082,1,1,1,0,0,0
SYNSKIN_0026440,0,1,1,0,0,0
SYNSKIN_0024443,1,0,0,1,0,0
SYNSKIN_0030541,0,1,1,0,0,0
SYNSKIN_0029679,0,1,0,1,0,1
SYNSKIN_0024683,1,0,1,0,0,0
SYNSKIN_0034212,1,1,0,0,0,1
SYNSKIN_0027167,1,1,1,1,0,0
SYNSKIN_0033827,0,1,0,0,1,0
SYNSKIN_0028172,0,0,1,1,0,0
SYNSKIN_0025667,0,1,0,1,0,1
SYNSKIN_0032000,0,1,0,0,1,0
SYNSKIN_0029145,0,0,1,0,0,0
SYNSKIN_0025120,1,1,1,1,0,0
SYNSKIN_0032686,0,0,1,0,0,0
SYNSKIN_0025259,0,1,0,1,0,1
SYNSKIN_0028690,0,1,0,1,0,1
SYNSKIN_0025275,0,1,0,0,0,0
SYNSKIN_0030572,1,1,0,0,0,0
SYNSKIN_0030271,0,1,1,1,0,1
SYNSKIN_0032970,0,0,0,1,0,1
SYNSKIN_0032436,1,0,1,0,0,0
SYNSKIN_0029685,0,0,0,1,1,0
SYNSKIN_0032189,0,1,1,1,0,0
SYNSKIN_0033895,1,0,1,0,0,0
SYNSKIN_0032606,1,1,0,1,0,0
SYNSKIN_0032990,0,1,0,0,0,0
SYNSKIN_0029003,0,1,1,0,1,0
SYNSKIN_0028575,1,1,0,1,0,1
SYNSKIN_0024527,1,1,0,0,1,0
SYNSKIN_0028607,0,1,0,1,1,1
SYNSKIN_0031524,0,1,0,0,0,0
SYNSKIN_0028182,0,0,0,1,0,0
SYNSKIN_0030158,0,1,1,0,0,0
SYNSKIN_0030962,0,1,0,1,1,1
SYNSKIN_0025429,0,1,0,0,1,0
SYNSKIN_0027274,0,1,0,1,1,1
SYNSKIN_0033522,1,0,0,1,0,0
SYNSKIN_0031110,0,1,1,0,1,0
SYNSKIN_0024836,1,0,0,0,0,1
SYNSKIN_0028765,1,1,0,0,0,0
SYNSKIN_0031080,0,1,0,0,0,0
SYNSKIN_0026024,0,0,1,0,0,0
SYNSKIN_0033740,0,1,0,0,1,0
SYNSKIN_0030905,0,1,1,0,1,0
SYNSKIN_0030851,1,1,0,0,1,0
SYNSKIN_0032403,0,1,1,1,0,0
SYNSKIN_0029268,1,0,0,0,0,1
SYNSKIN_0031641,1,0,0,1,0,0
SYNSKIN_0031487,1,0,0,0,0,0
SYNSKIN_0027221,0,1,0,0,0,0
SYNSKIN_0028140,1,1,1,1,0,0
SYNSKIN_0028002,1,0,0,1,0,0
SYNSKIN_0032081,1,0,0,1,0,1
SYNSKIN_0026207,1,1,0,0,0,0
SYNSKIN_0031448,0,1,0,1,1,1
SYNSKIN_0032597,1,0,0,0,0,0
SYNSKIN_0025710,1,1,0,1,0,0
SYNSKIN_0028623,1,1,0,0,0,1
SYNSKIN_0028825,0,1,1,0,0,0
SYNSKIN_0032682,0,1,0,0,0,0
SYNSKIN_0027240,0,1,0,1,0,1
SYNSKIN_0026875,0,1,0,0,1,0
SYNSKIN_0026546,0,1,0,0,0,0
SYNSKIN_0031204,1,1,0,0,0,0
SYNSKIN_0026692,1,1,1,1,0,1
SYNSKIN_0028863,0,1,1,1,0,0
SYNSKIN_0034146,0,1,1,0,1,0
SYNSKIN_0032525,1,0,1,0,0,0
SYNSKIN_0028503,1,0,0,0,0,1
SYNSKIN_0032011,1,1,0,0,0,0
SYNSKIN_0030118,0,1,0,1,1,1
SYNSKIN_0032294,1,0,0,0,0,0
SYNSKIN_0032943,1,1,1,1,0,1
SYNSKIN_0025095,1,0,0,1,0,0
SYNSKIN_0026707,0,1,1,0,0,0
SYNSKIN_0027111,1,0,1,0,0,0
SYNSKIN_0029256,1,1,1,0,0,0
SYNSKIN_0032047,1,1,1,0,0,0
SYNSKIN_0034309,0,1,0,1,0,1
SYNSKIN_0029013,0,1,0,0,0,0
SYNSKIN_0030978,0,1,0,1,0,1
SYNSKIN_0030997,1,1,0,0,0,1
SYNSKIN_0024378,1,1,0,1,0,0
SYNSKIN_0033429,0,1,0,1,0,1
SYNSKIN_0029979,1,1,1,1,0,0
SYNSKIN_0024637,1,1,0,0,1,0
SYNSKIN_0030486,0,1,0,0,0,0
SYNSKIN_0031190,0,0,0,1,0,1
SYNSKIN_0028883,0,0,0,1,0,0
SYNSKIN_0032461,0,0,1,1,0,0
SYNSKIN_0031257,1,1,0,1,0,0
SYNSKIN_0025514,0,0,0,1,0,1
SYNSKIN_0028382,1,0,1,0,0,0
SYNSKIN_0033767,0,1,1,0,0,0
SYNSKIN_0028972,1,1,1,0,0,0
SYNSKIN_0030553,1,1,0,0,0,1
SYNSKIN_0025635,0,0,0,1,0,0
SYNSKIN_0028329,1,1,0,1,0,0
SYNSKIN_0032767,1,0,0,0,0,1
SYNSKIN_0024456,0,1,1,1,0,0
SYNSKIN_0032451,1,0,0,1,0,1
SYNSKIN_0029300,0,1,0,1,1,1
SYNSKIN_0030382,1,0,0,1,0,0
SYNSKIN_0029664,0,0,0,1,1,0
SYNSKIN_0028342,0,0,0,1,0,1
SYNSKIN_0025930,1,1,1,1,0,1
SYNSKIN_0025700,1,1,0,0,1,0
SYNSKIN_0025453,1,1,0,0,1,0
SYNSKIN_0032151,0,0,1,0,0,0
SYNSKIN_0032492,1,0,0,0,0,0
SYNSKIN_0030410,0,1,1,1,0,0
SYNSKIN_0033024,0,1,1,0,1,0
SYNSKIN_0027718,1,1,0,0,1,0
SYNSKIN_0032763,1,1,1,0,0,0
SYNSKIN_0031625,0,0,0,1,0,0
SYNSKIN_0028924,0,1,0,0,0,0
SYNSKIN_0031226,0,1,1,1,0,0
SYNSKIN_0030923,0,1,1,1,0,1
SYNSKIN_0031217,0,1,1,0,0,0
SYNSKIN_0032575,1,1,0,1,0,0
SYNSKIN_0029211,1,1,1,1,0,0
SYNSKIN_0026456,1,1,0,0,1,0
SYNSKIN_0031482,1,1,0,0,1,0
SYNSKIN_0027634,0,0,0,1,0,1
SYNSKIN_0032160,0,0,1,1,0,0
SYNSKIN_0032704,0,1,0,1,1,1
SYNSKIN_0025628,0,1,1,0,1,0
SYNSKIN_0028508,0,1,1,0,0,0
SYNSKIN_0026686,1,1,1,0,0,0
SYNSKIN_0027376,1,1,1,1,0,1
SYNSKIN_0033331,0,0,1,0,0,0
SYNSKIN_0024720,0,1,0,0,1,0
SYNSKIN_0026795,1,1,0,0,1,0
SYNSKIN_0028184,1,0,0,0,1,0
SYNSKIN_0029974,1,1,0,1,0,0
SYNSKIN_0030073,1,0,1,0,0,0
SYNSKIN_0026907,0,0,0,1,0,1
SYNSKIN_0032587,0,1,1,1,0,0
SYNSKIN_0030538,1,1,0,1,0,1
SYNSKIN_0028698,0,0,0,1,0,0
SYNSKIN_0033989,0,0,0,1,0,0
SYNSKIN_0025107,1,1,0,0,0,1
SYNSKIN_0033026,0,0,1,1,0,0
SYNSKIN_0032205,0,0,1,1,0,0
SYNSKIN_0032172,0,0,0,1,1,0
SYNSKIN_0029395,1,1,0,0,1,0
SYNSKIN_0027623,1,1,0,0,0,1
SYNSKIN_0027551,1,0,0,1,0,1
SYNSKIN_0027335,1,1,0,0,0,1
SYNSKIN_0026744,0,1,1,1,0,0
SYNSKIN_0028818,1,0,0,1,0,1
SYNSKIN_0029190,0,0,0,1,0,1
SYNSKIN_0032779,1,1,0,0,0,0
SYNSKIN_0026329,1,0,0,0,0,0
SYNSKIN_0032839,1,1,0,1,0,0
SYNSKIN_0026021,1,0,0,1,0,0
SYNSKIN_0027041,0,1,1,0,1,0
SYNSKIN_0025175,1,1,0,1,0,1
SYNSKIN_0024546,1,0,1,0,0,0
SYNSKIN_0033832,1,0,0,0,0,1
SYNSKIN_0029997,1,0,0,0,0,1
SYNSKIN_0029965,1,1,0,0,1,0
SYNSKIN_0031984,0,0,0,1,0,0
SYNSKIN_0028149,1,0,0,1,0,1
SYNSKIN_0033374,1,1,1,1,0,1
SYNSKIN_0031662,0,0,1,0,0,0
SYNSKIN_0026500,0,1,0,0,0,0
SYNSKIN_0028268,0,1,0,0,1,0
SYNSKIN_0026402,0,1,1,1,0,0
SYNSKIN_0027733,1,0,0,0,1,0
SYNSKIN_0030401,1,0,0,0,0,1
SYNSKIN_0026185,1,0,0,1,0,0
SYNSKIN_0033723,1,1,1,1,0,1
SYNSKIN_0024804,0,0,0,1,0,1
SYNSKIN_0030979,1,0,0,1,0,1
SYNSKIN_0030495,1,1,1,1,0,1
SYNSKIN_0034057,1,1,1,1,0,1
SYNSKIN_0024585,1,1,0,1,0,0
SYNSKIN_0025877,1,0,0,0,0,1
SYNSKIN_0025186,0,1,0,1,0,1
SYNSKIN_0030261,1,1,0,0,1,0
SYNSKIN_0025303,1,1,1,0,0,0
SYNSKIN_0029039,1,0,0,1,0,0
SYNSKIN_0032562,1,0,0,0,0,0
SYNSKIN_0025857,0,0,0,1,0,1
SYNSKIN_0033312,1,0,0,0,0,0
SYNSKIN_0025854,1,1,0,0,1,0
SYNSKIN_0033718,1,0,0,1,0,1
SYNSKIN_0030371,0,0,1,0,0,0
SYNSKIN_0028146,1,1,0,0,0,0
SYNSKIN_0030069,0,0,1,0,0,0
SYNSKIN_0027603,0,1,1,0,1,0
SYNSKIN_0024959,0,0,1,1,0,0
SYNSKIN_0024797,1,0,0,0,0,1
SYNSKIN_0033462,1,1,1,1,0,1
SYNSKIN_0032125,1,0,0,1,0,1
SYNSKIN_0030233,0,0,1,0,0,0
SYNSKIN_0031768,1,1,1,1,0,0
SYNSKIN_0030800,0,1,1,1,0,1
SYNSKIN_0032978,1,1,0,1,0,1
SYNSKIN_0027273,1,1,0,0,1,0
SYNSKIN_0032809,0,1,1,0,0,0
SYNSKIN_0032669,1,1,1,0,0,0
SYNSKIN_0026917,1,1,0,1,0,1
SYNSKIN_0027082,0,1,1,0,0,0
SYNSKIN_0030267,1,0,0,1,0,1
SYNSKIN_0031991,1,0,0,1,0,0
SYNSKIN_0029378,1,1,0,1,0,1
SYNSKIN_0025391,0,1,0,1,1,1
SYNSKIN_0028637,0,0,0,1,1,0
SYNSKIN_0025108,1,0,0,1,0,0
SYNSKIN_0026345,1,1,0,0,1,0
SYNSKIN_0030867,1,0,0,0,0,1
SYNSKIN_0033830,0,0,0,1,0,0
SYNSKIN_0032671,1,0,0,1,0,1
SYNSKIN_0028867,0,0,1,1,0,0
SYNSKIN_0025272,0,0,0,1,0,0
SYNSKIN_0024704,0,0,0,1,0,0
SYNSKIN_0027707,0,0,0,1,0,1
SYNSKIN_0032469,0,1,0,0,1,0
SYNSKIN_0031856,1,0,0,1,0,1
SYNSKIN_0030901,1,1,0,1,0,0
SYNSKIN_0026862,1,1,1,0,0,0
SYNSKIN_0028703,0,0,1,0,0,0
SYNSKIN_0030658,1,0,0,1,0,1
SYNSKIN_0027705,0,1,0,0,0,0
SYNSKIN_0032826,0,0,0,1,1,0
SYNSKIN_0034101,1,1,1,0,0,0
SYNSKIN_0024394,0,1,1,1,0,0
SYNSKIN_0032732,0,1,1,0,0,0
SYNSKIN_0024645,1,1,0,0,0,1
SYNSKIN_0029527,0,0,1,0,0,0
SYNSKIN_0026967,1,0,0,0,1,0
SYNSKIN_0032951,1,1,1,1,0,0
SYNSKIN_0028128,1,0,0,1,0,1
SYNSKIN_0030675,1,1,0,1,0,1
SYNSKIN_0030490,0,1,1,1,0,0
SYNSKIN_0027550,0,1,1,1,0,0
SYNSKIN_0031993,1,1,0,0,0,1
SYNSKIN_0028756,0,0,1,0,0,0
SYNSKIN_0030127,0,0,0,1,0,1
SYNSKIN_0032299,0,1,1,0,0,0
SYNSKIN_0032975,0,1,0,0,1,0
SYNSKIN_0028208,1,1,0,1,0,0
SYNSKIN_0033957,1,1,0,0,0,0
SYNSKIN_0030366,1,1,0,1,0,0
SYNSKIN_0026918,0,1,1,1,0,0
SYNSKIN_0025344,1,1,0,0,0,0
SYNSKIN_0030117,0,1,1,0,1,0
SYNSKIN_0026017,1,0,0,0,0,0
SYNSKIN_0025190,0,1,0,1,1,1
SYNSKIN_0027108,1,1,1,1,0,1
SYNSKIN_0026133,1,0,1,0,0,0
SYNSKIN_0033474,0,1,1,1,0,1
SYNSKIN_0029885,0,1,0,1,1,1
SYNSKIN_0025452,1,0,1,0,0,0
SYNSKIN_0029787,0,1,0,1,0,1
SYNSKIN_0032082,1,0,0,1,0,0
SYNSKIN_0024883,1,0,0,1,0,1
SYNSKIN_0028093,1,0,0,1,0,0
SYNSKIN_0032396,1,0,0,0,1,0
SYNSKIN_0026193,1,1,0,0,1,0
SYNSKIN_0032191,0,1,1,0,0,0
SYNSKIN_0028961,1,1,1,1,0,1
SYNSKIN_0031973,0,0,0,1,0,1
SYNSKIN_0031389,0,0,0,1,1,0
SYNSKIN_0026586,1,0,0,1,0,1
SYNSKIN_0028591,0,0,0,1,0,1
SYNSKIN_0032695,1,0,0,0,0,1
SYNSKIN_0025556,1,1,1,1,0,0
SYNSKIN_0029976,0,1,1,0,1,0
SYNSKIN_0032378,0,0,0,1,1,0
SYNSKIN_0025630,0,0,0,1,1,0
SYNSKIN_0025772,1,0,0,1,0,1
SYNSKIN_0032033,0,1,1,1,0,0
SYNSKIN_0027557,1,1,0,0,0,1
SYNSKIN_0028015,0,0,1,0,0,0
SYNSKIN_0025663,1,0,0,1,0,1
SYNSKIN_0026286,1,0,0,1,0,0
SYNSKIN_0034115,0,1,1,1,0,1
SYNSKIN_0031261,0,0,0,1,0,1
SYNSKIN_0033781,0,1,0,1,1,1
SYNSKIN_0028271,0,1,0,0,0,0
SYNSKIN_0028340,1,1,0,0,1,0
SYNSKIN_0030665,0,0,0,1,1,0
SYNSKIN_0026147,0,0,0,1,0,1
SYNSKIN_0029322,1,0,0,0,0,0
SYNSKIN_0027702,1,1,0,1,0,1
SYNSKIN_0028829,1,1,0,0,0,1
SYNSKIN_0033738,1,1,1,1,0,1
SYNSKIN_0032893,0,0,0,1,0,1
SYNSKIN_0025487,1,0,0,0,0,1
SYNSKIN_0027016,0,1,0,1,0,1
SYNSKIN_0029825,1,1,0,0,0,0
SYNSKIN_0027204,0,1,0,1,0,1
SYNSKIN_0028189,1,1,0,0,0,0
SYNSKIN_0031943,0,1,0,1,0,1
